,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,Encoded_Genre,Genre
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
17,118.18112309981291,137.38144383714197,27.140336639298997,44.81692239147277,18.331475255731892,28.36933443987374,0.42380993361035724,31.14066131226424,-0.06218803494253289,20.204296106563657,-1.6869012701336246,19.7148395083048,281.0,2.0,861.0146117453296,8.172272089095854,143.80163566341875,113.0122635687877,18.4955329084421,53.332200355137616,16.21846291096023,24.930766568282817,-2.9087946743984356,42.069708291487274,-3.54176069788342,10.95545647190505,-1.4032338414498708,21.169513864686852,417.0,4.0,1356.51202756684,-7.61295788314393e-16,230.06394630225782,102.62555488974701,7.870334334528082,48.60452919622312,-2.2832194141101922,32.446028111063995,-4.768454131767306,30.622685290279037,-4.325979905012785,18.107431433618597,-14.747371948131333,15.352033767428631,555.0,3.0,2174.087908749242,-7.61295788314393e-16,0,Electronic
18,301.0027160564014,105.78882833145848,-33.7397311738431,21.00217630716338,5.363436450120067,25.71684935244009,6.608560358915366,11.471455862975933,1.4213239837609062,12.821120441412974,-1.4487788352497155,7.366923727530934,1474.0,3.0,2112.031892460659,0.13528843160067053,291.5698677226215,113.88635082518098,-30.561841158617792,15.459095910032316,2.774951072449238,21.71150803910698,1.0816301530883783,8.839849497386188,2.3474788006411096,15.982105968262836,-2.3027273021537487,9.64607647571793,1515.0,2.0,2054.862891559134,-7.93016446160826e-18,304.2448008992877,105.26040379705351,-29.556665624537,20.011735917355107,-0.6832011336509833,24.611677937803634,1.1095350200261007,4.088189237813241,3.3742210612885715,9.301021866467797,-2.9072022113555764,9.895050303055637,1820.0,2.0,2254.4955934000764,-1.982541115402065e-17,0,Electronic
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
22,201.54136848142113,117.05624510505828,12.714753435626399,36.44385919222067,1.1308638004371017,11.276296720561527,-0.2094908012389657,13.393989883356003,-4.6817076814783425,10.671161615179829,9.00099039909872,15.594921991911766,791.0,4.0,1824.7352790750006,0.2019218821883455,185.86384077091637,133.77624152667045,17.37461520934249,34.67123211966383,-4.139622794364098,12.97425486943682,-2.055846156213456,13.620885803655685,-8.572849443395599,11.185564888154474,5.394982913458113,18.190884893088537,642.0,2.0,1536.4403823388727,-1.586032892321652e-17,158.22777187454037,129.96641678409395,18.84667161682981,30.16806483754887,-1.1374968553902784,21.24218319403058,5.0865240202549815,16.901902729121154,-8.913921997857553,8.180986749883886,-1.1046520985671346,14.230424132903313,533.0,3.0,1584.7091513785847,-3.172065784643304e-17,0,Electronic
23,226.2629056355542,99.71520408457287,-7.360312899439243,68.21045797371538,-12.293352962189742,49.96937593634416,-18.772449863185848,27.435027251342433,-19.374476364929805,20.88235730199812,0.10290568579905363,22.95124371569246,345.0,4.0,1778.848694720586,10.414629555220491,262.034482590951,98.98496799203994,-26.222465317712558,62.02115247408339,-12.225212250633097,48.061011509469424,-17.001365818916746,28.49995733018766,-15.820090400326922,19.594938465342707,0.08159822130551342,22.436618106545392,610.0,2.0,1957.9037585934668,-5.075305255429287e-16,257.1078093196707,96.19688345614534,-18.005747739129752,69.01945662255731,-18.921470035634208,46.323246614656945,-29.23045643147637,30.425625578498114,-11.988327221371474,30.661286368322717,0.4694974827665977,24.47014570329556,704.0,3.0,2162.7203977102586,-2.0301221021717147e-15,0,Electronic
24,172.11092993835314,-7.337346124921884,78.16206756757188,43.53931543890418,42.882766363454664,11.179707502779895,29.38425851601039,16.879268515802085,13.885445805070505,7.769441307918348,8.201774990924113,5.63142583476797,840.0,3.0,5090.256637564116,16.837026226383298,215.52410224998312,29.06573687687979,68.0848030998523,32.922053426165675,26.074981611457208,0.5724827526296191,28.511886754578253,13.842390415078363,15.881488875077393,10.819940825098104,7.909269278180576,4.374895432055874,1049.0,2.0,4198.2144364204505,-2.0301221021717147e-15,266.89454698105885,34.283066956186566,25.833763882533496,14.070434142839687,40.33029568087491,4.077777477216306,18.470361509331813,7.533528156484233,16.796407737038148,11.942980478759143,12.42478342580817,7.616063072695244,662.0,4.0,4465.030472625049,-2.537652627714643e-15,0,Electronic
25,263.0548805173772,142.36064323043382,-35.34660184309177,61.87639797829909,-25.88500906119885,40.37897329054553,-13.645121960810128,22.396149120217363,-11.768878793393975,20.378601198357245,-7.347843548516026,14.09424835369871,1106.0,4.0,1627.5252147565866,0.5075137696492767,263.560450829934,142.07750315471037,-33.830596629165626,55.33256734570374,-25.754000727089693,38.304930350709796,-15.75124482791281,22.57923110590825,-6.237932208954704,22.51993181181139,-8.451243972472598,14.768245806295582,941.0,3.0,1656.870951120878,-6.344131569286608e-17,250.236127393692,148.51573124848167,-28.645124454794885,53.385972447859665,-26.577758125171382,37.35674335791452,-17.446375137392497,20.11831203593919,-6.262231404563614,20.885853192133833,-6.946770384211534,13.571806988430206,894.0,3.0,1526.8855126214473,-7.93016446160826e-17,0,Electronic
26,92.68948314858417,192.64259885238363,-20.144190077556733,31.463109798815648,44.14854131241658,-4.812733344397587,-6.420436285035083,13.846886957477732,-24.08149340726053,16.717554837919618,-13.04306646993235,5.95372653039958,662.0,8.0,920.2641124552409,0.6165448470393804,95.41589115639476,199.3397145339072,-19.032195983331906,27.787119366642365,42.13601394120388,-8.751308808383142,-12.668820452888008,9.183589907460075,-23.063055957925723,19.136234568475636,-14.883438214298408,4.983416647737841,589.0,5.0,881.6419305464545,-9.516197353929913e-17,93.33182965341312,204.79157086585462,-10.17830436725125,27.530527255744367,40.399480346151165,-8.074172952790397,-12.728202284831584,6.781947853122651,-23.19740104031408,16.489682899477653,-16.603203714939973,4.175494926869494,590.0,6.0,758.8963909578843,-9.516197353929913e-17,0,Electronic
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
29,78.99029176682957,176.9129976914628,25.175790379181834,14.651481611119674,37.21152432534659,7.39424241764797,3.3151514404515345,-18.379042403953786,-9.006881544257793,-4.8085519678322735,18.958156068058685,10.250097837042132,274.0,5.0,823.1806502248272,0.17249123810034986,70.046128935686,183.5068399366254,32.937284465951905,11.270831956972197,33.97553918769456,4.307881264969034,3.9829478210374187,-18.237145256587496,-5.213581632899646,-1.7537472986119067,14.795553241538792,7.968756092935102,243.0,4.0,891.5062697288093,-1.586032892321652e-17,37.24475905918125,187.40306682428678,49.55739268620647,10.619481948787149,34.08266850813844,3.047810327272705,7.229646663200231,-17.80202054078727,4.1242490173779816,-0.10359298140713698,12.640375470641695,7.016417072762203,179.0,3.0,831.5573759125358,-2.7755575615628914e-17,0,Electronic
30,150.24625336694254,257.06875724716934,-101.54484200289956,9.158415699400539,-24.154404264130875,-6.65955692201869,1.901414743381115,-6.682609112673935,8.851890642842182,4.933171112555615,-3.4002792378067657,18.968023074415783,1495.0,3.0,1063.727666784473,12.238651854994583,170.3228519804414,205.47172197801768,-65.07058719232425,-11.530905680230797,-19.774816383360683,2.2754774869279952,-2.413941520037444,11.465389400184732,-0.6810537163843229,9.105046871699185,-0.19318802140367644,8.505006257157168,1382.0,3.0,1152.2526214901195,-2.0301221021717147e-15,174.0727675503232,194.98097962237233,-62.88185842071526,-10.152586791977068,-20.266731348332343,3.382093185285528,6.973096174755779,15.317576660721528,2.180951434311864,11.524637238376158,0.9870190636524356,10.6843352902748,1359.0,5.0,1188.4315824721614,-1.522591576628786e-15,0,Electronic
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
32,-76.9457774260606,191.3933760149074,101.95640785364738,43.08727933027701,19.580595899820924,14.344265663459815,17.99238299131853,14.59897665627109,3.63451411361505,-1.6772462538945325,-4.687159419340757,-7.293322142207894,244.0,3.0,270.29140550048135,7.456692891720938,-46.50312851521201,207.20520881698553,88.94069778750647,38.445047298121985,22.182196772982454,12.16842807706573,14.36604632449958,12.34329635257335,3.3769269383008043,-0.6984776508836747,-2.4603766735148422,-3.4403096561702444,225.0,6.0,301.77811701398235,-5.075305255429287e-16,-45.23215902054963,206.9063248950907,85.60953081734777,35.395227815849005,22.655511703391856,15.13162642036903,16.552596484847882,15.07703411780955,8.821567280670582,5.596210805313674,3.8330376947552733,2.1934960915614403,224.0,3.0,278.3799193579351,-1.0150610510858574e-15,0,Electronic
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
36,149.85194018245767,131.60597551661286,5.338633655623661,24.70263669138545,4.5420840504367,25.28233297972733,-6.135021448477835,20.146864387475777,-10.008341472748432,14.978027595463072,1.283451613180386,-0.43401630571724026,211.0,6.0,1186.0057519602556,1.8353779372683987,149.08313049035033,128.74005787824544,0.3839747618341408,20.896762257611392,-1.2576892583856698,22.00143780656466,-10.447612792647254,16.786374768588697,-6.72432335580348,9.525584936266249,0.08924967650107442,2.199356399032677,210.0,5.0,1271.6595530221487,-1.2688263138573217e-16,132.76963370481496,126.20570893758253,-6.570656328503776,25.117530024724577,5.3099853669602375,19.06801309314582,-17.413858921889055,20.00050544306792,-9.484385942253885,7.9224118080372,0.4347754874243348,-0.6958311936533149,212.0,6.0,1263.146828705274,-2.5376526277146434e-16,0,Electronic
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
39,270.45992222930226,72.06141149161421,-4.634374232476543,30.52861323847427,-4.575481690440277,50.70497031664582,13.282804817997281,30.39611790364337,-13.671613930204268,19.742457147299394,-4.274711187231846,13.03074624826547,1068.0,2.0,2532.9925125627683,0.15152886881617533,263.3406793792889,61.759002257947145,-5.756912340725646,27.683608196137403,-7.67138659752548,48.48541297057921,12.256523271014494,32.61404684358217,-14.11822090814175,19.858524397894264,-0.6237042866857833,13.371847391006083,1202.0,2.0,3005.155066035773,7.93016446160826e-18,254.45673006185612,53.3114199477509,3.393883828334896,30.94044218777312,-12.08314423416267,50.05875694378399,15.884808999149723,32.07360557748821,-17.097941613728075,20.096153883943504,0.7860254667814958,13.91114370385606,695.0,2.0,3283.0259967639386,-2.3790493384824782e-17,0,Electronic
40,218.91258872019043,199.22171530642333,-34.83217689095702,32.56282861792609,-11.360530794635183,5.016394663593077,-10.415640737786125,1.9187979247505331,-5.431188039055638,9.440098663233526,-4.687639260009588,6.702411803628524,968.0,1.0,1069.245736195425,25.635899485163968,274.74747638999673,182.6181697532909,-50.58462608954999,42.754181567687084,-5.9578185693701124,14.87116555537864,-6.147671222936651,10.34789444117525,-5.956435242921098,14.630657925295225,-6.059845406543732,10.597298823655416,860.0,0.0,1298.552924412544,-5.075305255429286e-15,224.71029285089986,197.9417183387669,-34.13825506359703,31.948080773124214,5.5316968123758725,15.625886049560378,-6.6165994123275516,7.735869477418091,-6.1996807198031245,16.322331887976276,-7.046962448653409,11.000851492031744,611.0,3.0,900.9055036458411,-4.0602442043434294e-15,0,Electronic
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Electronic
44,342.13803299878185,108.48071353580677,-16.262546178881603,18.970568936467178,6.7196136252686465,25.57008550272847,-3.7432605087462805,12.022974296425705,-0.7054730536332292,16.344493477328932,5.828899915851842,1.7162402845897498,1173.0,4.0,2024.6361223347462,0.03274869283324871,331.7805938781969,109.11300727069643,-13.83130714954477,21.21027692817699,9.433585711484584,21.921424569077164,-5.285847240321871,8.745458506614813,1.0709837254538759,15.263419506123617,7.991770820931082,4.4193186256611865,922.0,7.0,1962.4540511928312,-2.9738116731030977e-18,324.49838503496574,106.08804261148778,-11.700795633352719,19.391431062331097,11.79532557807953,22.02138745435199,-1.4356835074836238,12.93457765035974,2.266464743578748,15.634057357144288,6.826829416751191,3.89209901121164,955.0,4.0,1906.8788598464002,-1.982541115402065e-18,0,Electronic
45,372.59652206046053,92.41204888958254,-4.2051487284647315,6.783548682471547,3.883712140070668,15.260633614828288,10.888576388211439,5.528305791021035,4.997164351466816,-4.051366392310023,5.963268832114233,6.040699224371697,1135.0,8.0,2613.733308202964,0.19544205137462595,373.48426553358894,95.64087009700864,0.269438784358669,7.170536357130697,8.249752684015439,14.788568279418985,10.843394094430414,4.218660721379788,5.671208669793615,-1.8150611014622222,5.4935535306680565,4.558340715924361,1322.0,7.0,2588.0679398745046,-7.93016446160826e-18,380.8337586160173,95.09012918482678,1.225206576229056,9.899406884223358,5.294655591046507,10.629913135581209,5.873041859801063,3.0659197713427124,7.431042769598598,0.6992400014518166,8.150461444721532,5.929404735933554,1123.0,8.0,2598.2680820932824,-3.172065784643304e-17,0,Electronic
46,277.8573026114059,86.58305146291207,-34.37079231167796,105.4005830250992,-32.195820707079726,38.20633908798869,-2.214820468855016,29.109846970969123,-8.320009108517445,11.324403473889495,-2.441968346684419,5.007062155703496,1831.0,4.0,2596.096751184165,0.24088629988258886,271.0839015199843,79.73505704131404,-27.721692668477758,96.90717969533044,-27.187114051579922,34.36211194209924,3.1689258400062044,24.541998581103964,-2.0764630120079404,10.679861815611964,-0.2868162459289395,4.881308424580213,2909.0,3.0,2503.5181778737574,-2.3790493384824782e-17,262.3210056242659,91.20010293808247,-19.04388027784283,87.64678645262971,-17.000620113293692,29.80119150199432,8.7639862544758,23.04658060177506,2.4668523038439147,10.012971839346335,-0.16604329492363998,6.120942014696002,1306.0,3.0,1982.3953454853754,-5.551115123125783e-17,0,Electronic
47,336.0685986710253,79.49756992345053,-36.475767036427705,44.476825280015625,-19.95353493668618,35.507862315453245,-2.390090706684877,32.31291351980918,-5.392986810537735,22.778026883128614,0.05403747665675954,18.966489331957288,885.0,2.0,2614.6691928408222,0.18927637024670604,315.88747549107774,94.52599612099661,-23.866941804182954,48.04653940432565,-14.215341413697626,41.23941690414767,-5.481977426550372,32.396106853556276,-7.419741446411554,20.218842388964834,-0.07261764594289485,15.39232107669222,583.0,1.0,2345.756249479289,-1.586032892321652e-17,326.1720665219582,91.94347333865079,-21.61236519248636,50.352455861175876,-10.83391758489426,38.44954297628996,-3.622492711344802,30.50076773438062,-6.979950172719636,18.10315839651267,-0.7922719458801191,14.933343807100792,1398.0,2.0,2375.937224164524,-3.172065784643304e-17,0,Electronic
